Date,Close
7/20/2017 16:00:00,107.36
7/21/2017 16:00:00,107.09
7/24/2017 16:00:00,107
7/25/2017 16:00:00,106.42
7/26/2017 16:00:00,106.94
7/27/2017 16:00:00,110
7/28/2017 16:00:00,109.96
7/31/2017 16:00:00,109.93
8/1/2017 16:00:00,110.61
8/2/2017 16:00:00,108.67
8/3/2017 16:00:00,109.12
8/4/2017 16:00:00,107.69
8/7/2017 16:00:00,106.35
8/8/2017 16:00:00,106.98
8/9/2017 16:00:00,102.83
8/10/2017 16:00:00,101.35
8/11/2017 16:00:00,101.99
8/14/2017 16:00:00,101.4
8/15/2017 16:00:00,101.51
8/16/2017 16:00:00,102.2
8/17/2017 16:00:00,101.38
8/18/2017 16:00:00,100.7
8/21/2017 16:00:00,101.17
8/22/2017 16:00:00,102.77
8/23/2017 16:00:00,101.5
8/24/2017 16:00:00,101.52
8/25/2017 16:00:00,102.41
8/28/2017 16:00:00,102.56
8/29/2017 16:00:00,102.57
8/30/2017 16:00:00,102.87
8/31/2017 16:00:00,101.2
9/1/2017 16:00:00,101.5
9/5/2017 16:00:00,101.6
9/6/2017 16:00:00,101.5
9/7/2017 16:00:00,97.06
9/8/2017 16:00:00,97.07
9/11/2017 16:00:00,97.09
9/12/2017 16:00:00,97.89
9/13/2017 16:00:00,98.82
9/14/2017 16:00:00,97.9
9/15/2017 16:00:00,98.52
9/18/2017 16:00:00,98.1
9/19/2017 16:00:00,98.43
9/20/2017 16:00:00,99.21
9/21/2017 16:00:00,98.89
9/22/2017 16:00:00,98.6
9/25/2017 16:00:00,99.57
9/26/2017 16:00:00,98.63
9/27/2017 16:00:00,99.24
9/28/2017 16:00:00,98.05
9/29/2017 16:00:00,98.57
10/2/2017 16:00:00,99.86
10/3/2017 16:00:00,100.79
10/4/2017 16:00:00,100.55
10/5/2017 16:00:00,100.11
10/6/2017 16:00:00,100.07
10/9/2017 16:00:00,99.57
10/10/2017 16:00:00,99.58
10/11/2017 16:00:00,98.55
10/12/2017 16:00:00,96.93
10/13/2017 16:00:00,97.38
10/16/2017 16:00:00,98.13
10/17/2017 16:00:00,98.36
10/18/2017 16:00:00,98.25
10/19/2017 16:00:00,99.01
10/20/2017 16:00:00,99.4
10/23/2017 16:00:00,98.7
10/24/2017 16:00:00,98.29
10/25/2017 16:00:00,97.8
10/26/2017 16:00:00,98.56
10/27/2017 16:00:00,98.31
10/30/2017 16:00:00,98.04
10/31/2017 16:00:00,97.81
11/1/2017 16:00:00,99.03
11/2/2017 16:00:00,98.35
11/3/2017 16:00:00,98.64
11/6/2017 16:00:00,100.64
11/7/2017 16:00:00,101.61
11/8/2017 16:00:00,101.18
11/9/2017 16:00:00,102.68
11/10/2017 16:00:00,104.78
11/13/2017 16:00:00,104.74
11/14/2017 16:00:00,103.17
11/15/2017 16:00:00,103.69
11/16/2017 16:00:00,103.6
11/17/2017 16:00:00,103.44
11/20/2017 16:00:00,102.75
11/21/2017 16:00:00,103
11/22/2017 16:00:00,102.74
11/24/2017 13:00:00,102.64
11/27/2017 16:00:00,102.79
11/28/2017 16:00:00,103.41
11/29/2017 16:00:00,105.24
11/30/2017 16:00:00,104.82
12/1/2017 16:00:00,105.25
12/4/2017 16:00:00,110.22
12/5/2017 16:00:00,107.22
12/6/2017 16:00:00,105.46
12/7/2017 16:00:00,105.26
12/8/2017 16:00:00,104.23
12/11/2017 16:00:00,106.83
12/12/2017 16:00:00,107.43
12/13/2017 16:00:00,107.61
12/14/2017 16:00:00,110.57
12/15/2017 16:00:00,111.27
12/18/2017 16:00:00,111.03
12/19/2017 16:00:00,111.81
12/20/2017 16:00:00,109.69
12/21/2017 16:00:00,109.57
12/22/2017 16:00:00,108.67
12/26/2017 16:00:00,108.12
12/27/2017 16:00:00,107.64
12/28/2017 16:00:00,107.77
12/29/2017 16:00:00,107.51
1/2/2018 16:00:00,111.8
1/3/2018 16:00:00,112.28
1/4/2018 16:00:00,112.23
1/5/2018 16:00:00,111.62
1/8/2018 16:00:00,110.02
1/9/2018 16:00:00,109.94
1/10/2018 16:00:00,109.47
1/11/2018 16:00:00,110.99
1/12/2018 16:00:00,112.47
1/16/2018 16:00:00,110.69
1/17/2018 16:00:00,111.97
1/18/2018 16:00:00,110.42
1/19/2018 16:00:00,110.59
1/22/2018 16:00:00,111.1
1/23/2018 16:00:00,110.41
1/24/2018 16:00:00,110.5
1/25/2018 16:00:00,110.55
1/26/2018 16:00:00,112.19
1/29/2018 16:00:00,111.54
1/30/2018 16:00:00,110.11
1/31/2018 16:00:00,108.67
2/1/2018 16:00:00,110.49
2/2/2018 16:00:00,108.7
2/5/2018 16:00:00,104.7
2/6/2018 16:00:00,106.17
2/7/2018 16:00:00,104.76
2/8/2018 16:00:00,101.35
2/9/2018 16:00:00,103.09
2/12/2018 16:00:00,103.39
2/13/2018 16:00:00,104.12
2/14/2018 16:00:00,104.6
2/15/2018 16:00:00,105.18
2/16/2018 16:00:00,106.53
2/20/2018 16:00:00,105.98
2/21/2018 16:00:00,105.05
2/22/2018 16:00:00,105.24
2/23/2018 16:00:00,107.25
2/26/2018 16:00:00,109.81
2/27/2018 16:00:00,104.87
2/28/2018 16:00:00,103.16
3/1/2018 16:00:00,102.57
3/2/2018 16:00:00,102.99
3/5/2018 16:00:00,103.41
3/6/2018 16:00:00,104.94
3/7/2018 16:00:00,103.59
3/8/2018 16:00:00,104.03
3/9/2018 16:00:00,104.73
3/12/2018 16:00:00,105.17
3/13/2018 16:00:00,103.73
3/14/2018 16:00:00,103.9
3/15/2018 16:00:00,103.24
3/16/2018 16:00:00,102.87
3/19/2018 16:00:00,101.48
3/20/2018 16:00:00,101.35
3/21/2018 16:00:00,101.82
3/22/2018 16:00:00,100.6
3/23/2018 16:00:00,98.54
3/26/2018 16:00:00,100.65
3/27/2018 16:00:00,99.36
3/28/2018 16:00:00,98.54
3/29/2018 16:00:00,100.44
4/2/2018 16:00:00,98.66
4/3/2018 16:00:00,99.42
4/4/2018 16:00:00,100.95
4/5/2018 16:00:00,102.11
4/6/2018 16:00:00,100.35
4/9/2018 16:00:00,99.7
4/10/2018 16:00:00,101.37
4/11/2018 16:00:00,100.8
4/12/2018 16:00:00,100.39
